@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric

@data
3295,'2018/11/05 19:09:05:855',14,0.094488,0.826772,0.87,0.87,0.63
3296,'2018/11/05 19:09:05:875',14,0.094488,0.826772,0.87,0.87,0.63
3297,'2018/11/05 19:09:05:895',14,0.094488,0.826772,0.87,0.87,0.63
3298,'2018/11/05 19:09:05:915',14,0.094488,0.826772,0.87,0.87,0.63
3299,'2018/11/05 19:09:05:935',14,0.094488,0.826772,0.87,0.87,0.63
3300,'2018/11/05 19:09:05:955',14,0.094488,0.826772,0.87,0.87,0.63
3301,'2018/11/05 19:09:05:975',14,0.094488,0.826772,0.87,0.87,0.63
3302,'2018/11/05 19:09:05:995',14,0.094488,0.826772,0.87,0.87,0.63
3303,'2018/11/05 19:09:06:015',14,0.094488,0.826772,0.87,0.87,0.63
3304,'2018/11/05 19:09:06:035',14,0.094488,0.826772,0.87,0.87,0.63
3305,'2018/11/05 19:09:06:055',14,0.094488,0.826772,0.87,0.87,0.63
3306,'2018/11/05 19:09:06:075',14,0.094488,0.826772,0.87,0.87,0.63
3307,'2018/11/05 19:09:06:095',14,0.094488,0.826772,0.87,0.87,0.63
3308,'2018/11/05 19:09:06:115',14,0.212598,0.133858,0.87,0.87,0.63
3309,'2018/11/05 19:09:06:135',14,0.212598,0.133858,0.87,0.87,0.63
3310,'2018/11/05 19:09:06:155',14,0.212598,0.133858,0.87,0.87,0.63
3311,'2018/11/05 19:09:06:179',14,0.173228,0.133858,0.87,0.87,0.63
3312,'2018/11/05 19:09:06:195',14,0.15748,0.133858,0.87,0.87,0.63
3313,'2018/11/05 19:09:06:215',14,0.141732,0.133858,0.87,0.87,0.63
3314,'2018/11/05 19:09:06:235',14,0.11811,0.133858,0.87,0.87,0.63
3315,'2018/11/05 19:09:06:255',14,0.094488,0.133858,0.87,0.87,0.63
3316,'2018/11/05 19:09:06:275',14,0.07874,0.125984,0.87,0.87,0.63
3317,'2018/11/05 19:09:06:295',14,0.062992,0.110236,0.87,0.87,0.63
3318,'2018/11/05 19:09:06:315',14,0.055118,0.086614,0.87,0.87,0.63
3319,'2018/11/05 19:09:06:335',14,0.047244,0.07874,0.87,0.87,0.63
3320,'2018/11/05 19:09:06:355',14,0.047244,0.070866,0.87,0.87,0.63
3321,'2018/11/05 19:09:06:375',14,0.047244,0.047244,0.87,0.87,0.63
3322,'2018/11/05 19:09:06:395',14,0.062992,0.031496,0.87,0.87,0.63
3323,'2018/11/05 19:09:06:415',14,0.07874,0.023622,0.87,0.87,0.63
3324,'2018/11/05 19:09:06:435',14,0.11811,0.023622,0.87,0.87,0.63
3325,'2018/11/05 19:09:06:455',14,0.133858,0.023622,0.87,0.87,0.63
3326,'2018/11/05 19:09:06:475',14,0.149606,0.023622,0.87,0.87,0.63
3327,'2018/11/05 19:09:06:495',14,0.165354,0.047244,0.87,0.87,0.63
3328,'2018/11/05 19:09:06:515',14,0.165354,0.094488,0.87,0.87,0.63
3329,'2018/11/05 19:09:06:535',14,0.165354,0.133858,0.87,0.87,0.63
3330,'2018/11/05 19:09:06:555',14,0.15748,0.173228,0.87,0.87,0.63
3331,'2018/11/05 19:09:06:575',14,0.149606,0.188976,0.87,0.87,0.63
3332,'2018/11/05 19:09:06:595',14,0.133858,0.204724,0.87,0.87,0.63
3333,'2018/11/05 19:09:06:615',14,0.125984,0.204724,0.87,0.87,0.63
3334,'2018/11/05 19:09:06:635',14,0.102362,0.204724,0.87,0.87,0.63
3335,'2018/11/05 19:09:06:655',14,0.094488,0.204724,0.87,0.87,0.63
3336,'2018/11/05 19:09:06:675',14,0.07874,0.181102,0.87,0.87,0.63
3337,'2018/11/05 19:09:06:695',14,0.070866,0.15748,0.87,0.87,0.63
3338,'2018/11/05 19:09:06:715',14,0.070866,0.125984,0.87,0.87,0.63
3339,'2018/11/05 19:09:06:735',14,0.070866,0.086614,0.87,0.87,0.63
3340,'2018/11/05 19:09:06:755',14,0.070866,0.070866,0.87,0.87,0.63
3341,'2018/11/05 19:09:06:775',14,0.086614,0.03937,0.87,0.87,0.63
3342,'2018/11/05 19:09:06:795',14,0.125984,0.023622,0.87,0.87,0.63
3343,'2018/11/05 19:09:06:815',14,0.165354,0.023622,0.87,0.87,0.63
3344,'2018/11/05 19:09:06:835',14,0.19685,0.023622,0.87,0.87,0.63
3345,'2018/11/05 19:09:06:855',14,0.220472,0.047244,0.87,0.87,0.63
3346,'2018/11/05 19:09:06:875',14,0.228346,0.070866,0.87,0.87,0.63
3347,'2018/11/05 19:09:06:895',14,0.23622,0.102362,0.87,0.87,0.63
3348,'2018/11/05 19:09:06:915',14,0.220472,0.15748,0.87,0.87,0.63
3349,'2018/11/05 19:09:06:935',14,0.19685,0.19685,0.87,0.87,0.63
3350,'2018/11/05 19:09:06:955',14,0.181102,0.212598,0.87,0.87,0.63
3351,'2018/11/05 19:09:06:975',14,0.149606,0.23622,0.87,0.87,0.63
3352,'2018/11/05 19:09:06:995',14,0.125984,0.23622,0.87,0.87,0.63
3353,'2018/11/05 19:09:07:015',14,0.102362,0.23622,0.87,0.87,0.63
3354,'2018/11/05 19:09:07:035',14,0.086614,0.212598,0.87,0.87,0.63
3355,'2018/11/05 19:09:07:055',14,0.07874,0.181102,0.87,0.87,0.63
3356,'2018/11/05 19:09:07:075',14,0.07874,0.125984,0.87,0.87,0.63
3357,'2018/11/05 19:09:07:095',14,0.07874,0.086614,0.87,0.87,0.63
3358,'2018/11/05 19:09:07:115',14,0.102362,0.047244,0.87,0.87,0.63
3359,'2018/11/05 19:09:07:135',14,0.11811,0.031496,0.87,0.87,0.63
3360,'2018/11/05 19:09:07:155',14,0.149606,0.023622,0.87,0.87,0.63
3361,'2018/11/05 19:09:07:175',14,0.188976,0.023622,0.87,0.87,0.63
3362,'2018/11/05 19:09:07:195',14,0.212598,0.023622,0.87,0.87,0.63
3363,'2018/11/05 19:09:07:215',14,0.228346,0.031496,0.87,0.87,0.63
3364,'2018/11/05 19:09:07:235',14,0.244094,0.07874,0.87,0.87,0.63
3365,'2018/11/05 19:09:07:255',14,0.244094,0.102362,0.87,0.87,0.63
3366,'2018/11/05 19:09:07:275',14,0.220472,0.173228,0.87,0.87,0.63
3367,'2018/11/05 19:09:07:295',14,0.204724,0.19685,0.87,0.87,0.63
3368,'2018/11/05 19:09:07:315',14,0.173228,0.220472,0.87,0.87,0.63
3369,'2018/11/05 19:09:07:335',14,0.165354,0.220472,0.87,0.87,0.63
3370,'2018/11/05 19:09:07:355',14,0.149606,0.220472,0.87,0.87,0.63
3371,'2018/11/05 19:09:07:375',14,0.149606,0.220472,0.87,0.87,0.63
3372,'2018/11/05 19:09:07:395',14,0.149606,0.212598,0.87,0.87,0.63
3373,'2018/11/05 19:09:07:415',14,0.149606,0.212598,0.87,0.87,0.63
3374,'2018/11/05 19:09:07:435',14,0.149606,0.212598,0.87,0.87,0.63
3375,'2018/11/05 19:09:07:455',14,0.149606,0.212598,0.87,0.87,0.63
3376,'2018/11/05 19:09:07:475',14,0.149606,0.212598,0.87,0.87,0.63
3377,'2018/11/05 19:09:07:495',14,0.149606,0.212598,0.87,0.87,0.63
3378,'2018/11/05 19:09:07:515',14,0.149606,0.212598,0.87,0.87,0.63
3379,'2018/11/05 19:09:07:535',14,0.149606,0.212598,0.87,0.87,0.63
3380,'2018/11/05 19:09:07:555',14,0.149606,0.212598,0.87,0.87,0.63
3381,'2018/11/05 19:09:07:575',14,0.149606,0.212598,0.87,0.87,0.63
3382,'2018/11/05 19:09:07:595',14,0.149606,0.212598,0.87,0.87,0.63
3383,'2018/11/05 19:09:07:615',14,0.149606,0.212598,0.87,0.87,0.63
3384,'2018/11/05 19:09:07:638',14,0.149606,0.212598,0.87,0.87,0.63
3385,'2018/11/05 19:09:07:655',14,0.149606,0.212598,0.87,0.87,0.63
3386,'2018/11/05 19:09:07:675',14,0.149606,0.212598,0.87,0.87,0.63
3387,'2018/11/05 19:09:07:695',14,0.149606,0.212598,0.87,0.87,0.63
3388,'2018/11/05 19:09:07:715',14,0.149606,0.212598,0.87,0.87,0.63
3389,'2018/11/05 19:09:07:735',14,0.149606,0.212598,0.87,0.87,0.63
3390,'2018/11/05 19:09:07:755',14,0.149606,0.212598,0.87,0.87,0.63
3391,'2018/11/05 19:09:07:775',14,0.149606,0.212598,0.87,0.87,0.63
3392,'2018/11/05 19:09:07:795',14,0.149606,0.212598,0.87,0.87,0.63
3393,'2018/11/05 19:09:07:815',14,0.149606,0.212598,0.87,0.87,0.63
3394,'2018/11/05 19:09:07:835',14,0.149606,0.212598,0.87,0.87,0.63
3395,'2018/11/05 19:09:07:855',14,0.149606,0.212598,0.87,0.87,0.63
3396,'2018/11/05 19:09:07:875',14,0.149606,0.212598,0.87,0.87,0.63
3397,'2018/11/05 19:09:07:895',14,0.149606,0.212598,0.87,0.87,0.63
3398,'2018/11/05 19:09:07:915',14,0.149606,0.212598,0.87,0.87,0.63
3399,'2018/11/05 19:09:07:935',14,0.149606,0.212598,0.87,0.87,0.63
3400,'2018/11/05 19:09:07:955',14,0.149606,0.212598,0.87,0.87,0.63
3401,'2018/11/05 19:09:07:975',14,0.149606,0.212598,0.87,0.87,0.63
3402,'2018/11/05 19:09:07:995',14,0.149606,0.212598,0.87,0.87,0.63
3403,'2018/11/05 19:09:08:015',14,0.149606,0.212598,0.87,0.87,0.63
3404,'2018/11/05 19:09:08:096',14,0.149606,0.212598,0.87,0.87,0.63
3405,'2018/11/05 19:09:08:116',14,0.149606,0.212598,0.87,0.87,0.63
3406,'2018/11/05 19:09:11:516',15,0.149606,0.212598,0.23,0.87,0.13
3407,'2018/11/05 19:09:11:536',15,0.149606,0.212598,0.23,0.87,0.13
3408,'2018/11/05 19:09:11:556',15,0.149606,0.212598,0.23,0.87,0.13
3409,'2018/11/05 19:09:11:576',15,0.149606,0.212598,0.23,0.87,0.13
3410,'2018/11/05 19:09:11:596',15,0.149606,0.212598,0.23,0.87,0.13
3411,'2018/11/05 19:09:11:616',15,0.149606,0.212598,0.23,0.87,0.13
3412,'2018/11/05 19:09:11:636',15,0.149606,0.212598,0.23,0.87,0.13
3413,'2018/11/05 19:09:11:656',15,0.149606,0.212598,0.23,0.87,0.13
3414,'2018/11/05 19:09:11:676',15,0.149606,0.212598,0.23,0.87,0.13
3415,'2018/11/05 19:09:11:696',15,0.149606,0.212598,0.23,0.87,0.13
3416,'2018/11/05 19:09:11:716',15,0.149606,0.212598,0.23,0.87,0.13
3417,'2018/11/05 19:09:11:740',15,0.149606,0.212598,0.23,0.87,0.13
3418,'2018/11/05 19:09:11:756',15,0.149606,0.212598,0.23,0.87,0.13
3419,'2018/11/05 19:09:11:776',15,0.149606,0.212598,0.23,0.87,0.13
3420,'2018/11/05 19:09:11:796',15,0.149606,0.212598,0.23,0.87,0.13
3421,'2018/11/05 19:09:11:816',15,0.149606,0.212598,0.23,0.87,0.13
3422,'2018/11/05 19:09:11:836',15,0.149606,0.212598,0.23,0.87,0.13
3423,'2018/11/05 19:09:11:856',15,0.149606,0.212598,0.23,0.87,0.13
3424,'2018/11/05 19:09:11:876',15,0.149606,0.212598,0.23,0.87,0.13
3425,'2018/11/05 19:09:11:896',15,0.149606,0.212598,0.23,0.87,0.13
3426,'2018/11/05 19:09:11:916',15,0.149606,0.212598,0.23,0.87,0.13
3427,'2018/11/05 19:09:11:936',15,0.149606,0.212598,0.23,0.87,0.13
3428,'2018/11/05 19:09:11:956',15,0.149606,0.212598,0.23,0.87,0.13
3429,'2018/11/05 19:09:11:976',15,0.149606,0.212598,0.23,0.87,0.13
3430,'2018/11/05 19:09:12:043',15,0.149606,0.212598,0.23,0.87,0.13
3431,'2018/11/05 19:09:12:062',15,0.149606,0.212598,0.23,0.87,0.13
3432,'2018/11/05 19:09:12:083',15,0.149606,0.212598,0.23,0.87,0.13
3433,'2018/11/05 19:09:12:102',15,0.149606,0.212598,0.23,0.87,0.13
3434,'2018/11/05 19:09:12:122',15,0.149606,0.212598,0.23,0.87,0.13
3435,'2018/11/05 19:09:12:142',15,0.149606,0.212598,0.23,0.87,0.13
3436,'2018/11/05 19:09:12:162',15,0.149606,0.212598,0.23,0.87,0.13
3437,'2018/11/05 19:09:12:182',15,0.149606,0.212598,0.23,0.87,0.13
3438,'2018/11/05 19:09:12:202',15,0.149606,0.212598,0.23,0.87,0.13
3439,'2018/11/05 19:09:12:222',15,0.149606,0.212598,0.23,0.87,0.13
3440,'2018/11/05 19:09:12:242',15,0.149606,0.212598,0.23,0.87,0.13
3441,'2018/11/05 19:09:12:262',15,0.149606,0.212598,0.23,0.87,0.13
3442,'2018/11/05 19:09:12:283',15,0.149606,0.212598,0.23,0.87,0.13
3443,'2018/11/05 19:09:12:302',15,0.149606,0.212598,0.23,0.87,0.13
3444,'2018/11/05 19:09:12:322',15,0.149606,0.212598,0.23,0.87,0.13
3445,'2018/11/05 19:09:12:342',15,0.149606,0.212598,0.23,0.87,0.13
3446,'2018/11/05 19:09:12:362',15,0.149606,0.212598,0.23,0.87,0.13
3447,'2018/11/05 19:09:12:382',15,0.149606,0.212598,0.23,0.87,0.13
3448,'2018/11/05 19:09:12:402',15,0.149606,0.212598,0.23,0.87,0.13
3449,'2018/11/05 19:09:12:422',15,0.149606,0.212598,0.23,0.87,0.13
3450,'2018/11/05 19:09:12:442',15,0.149606,0.212598,0.23,0.87,0.13
3451,'2018/11/05 19:09:12:462',15,0.149606,0.212598,0.23,0.87,0.13
3452,'2018/11/05 19:09:12:482',15,0.149606,0.212598,0.23,0.87,0.13
3453,'2018/11/05 19:09:12:502',15,0.149606,0.212598,0.23,0.87,0.13
3454,'2018/11/05 19:09:12:522',15,0.149606,0.212598,0.23,0.87,0.13
3455,'2018/11/05 19:09:12:542',15,0.149606,0.212598,0.23,0.87,0.13
3456,'2018/11/05 19:09:12:562',15,0.149606,0.212598,0.23,0.87,0.13
3457,'2018/11/05 19:09:12:582',15,0.149606,0.212598,0.23,0.87,0.13
3458,'2018/11/05 19:09:12:602',15,0.149606,0.212598,0.23,0.87,0.13
3459,'2018/11/05 19:09:12:622',15,0.149606,0.212598,0.23,0.87,0.13
3460,'2018/11/05 19:09:12:642',15,0.149606,0.212598,0.23,0.87,0.13
3461,'2018/11/05 19:09:12:662',15,0.149606,0.212598,0.23,0.87,0.13
3462,'2018/11/05 19:09:12:682',15,0.149606,0.212598,0.23,0.87,0.13
3463,'2018/11/05 19:09:12:702',15,0.149606,0.212598,0.23,0.87,0.13
3464,'2018/11/05 19:09:12:722',15,0.149606,0.212598,0.23,0.87,0.13
3465,'2018/11/05 19:09:12:742',15,0.149606,0.212598,0.23,0.87,0.13
3466,'2018/11/05 19:09:12:762',15,0.149606,0.212598,0.23,0.87,0.13
3467,'2018/11/05 19:09:12:782',15,0.149606,0.212598,0.23,0.87,0.13
3468,'2018/11/05 19:09:12:802',15,0.149606,0.212598,0.23,0.87,0.13
3469,'2018/11/05 19:09:12:822',15,0.149606,0.212598,0.23,0.87,0.13
3470,'2018/11/05 19:09:12:842',15,0.740157,0.299213,0.23,0.87,0.13
3471,'2018/11/05 19:09:12:862',15,0.740157,0.299213,0.23,0.87,0.13
3472,'2018/11/05 19:09:12:882',15,0.740157,0.299213,0.23,0.87,0.13
3473,'2018/11/05 19:09:12:902',15,0.716535,0.299213,0.23,0.87,0.13
3474,'2018/11/05 19:09:12:922',15,0.716535,0.267717,0.23,0.87,0.13
3475,'2018/11/05 19:09:12:942',15,0.716535,0.259843,0.23,0.87,0.13
3476,'2018/11/05 19:09:12:962',15,0.716535,0.228346,0.23,0.87,0.13
3477,'2018/11/05 19:09:12:982',15,0.716535,0.212598,0.23,0.87,0.13
3478,'2018/11/05 19:09:13:002',15,0.724409,0.19685,0.23,0.87,0.13
3479,'2018/11/05 19:09:13:022',15,0.748031,0.19685,0.23,0.87,0.13
3480,'2018/11/05 19:09:13:042',15,0.771654,0.19685,0.23,0.87,0.13
3481,'2018/11/05 19:09:13:062',15,0.779528,0.212598,0.23,0.87,0.13
3482,'2018/11/05 19:09:13:082',15,0.795276,0.244094,0.23,0.87,0.13
3483,'2018/11/05 19:09:13:102',15,0.795276,0.259843,0.23,0.87,0.13
3484,'2018/11/05 19:09:13:122',15,0.795276,0.275591,0.23,0.87,0.13
3485,'2018/11/05 19:09:13:142',15,0.787402,0.275591,0.23,0.87,0.13
3486,'2018/11/05 19:09:13:162',15,0.771654,0.275591,0.23,0.87,0.13
3487,'2018/11/05 19:09:13:182',15,0.755906,0.275591,0.23,0.87,0.13
3488,'2018/11/05 19:09:13:202',15,0.748031,0.259843,0.23,0.87,0.13
3489,'2018/11/05 19:09:13:222',15,0.740157,0.244094,0.23,0.87,0.13
3490,'2018/11/05 19:09:13:242',15,0.740157,0.212598,0.23,0.87,0.13
3491,'2018/11/05 19:09:13:262',15,0.740157,0.188976,0.23,0.87,0.13
3492,'2018/11/05 19:09:13:282',15,0.771654,0.165354,0.23,0.87,0.13
3493,'2018/11/05 19:09:13:302',15,0.795276,0.149606,0.23,0.87,0.13
3494,'2018/11/05 19:09:13:322',15,0.818898,0.133858,0.23,0.87,0.13
3495,'2018/11/05 19:09:13:344',15,0.850394,0.125984,0.23,0.87,0.13
3496,'2018/11/05 19:09:13:362',15,0.874016,0.125984,0.23,0.87,0.13
3497,'2018/11/05 19:09:13:382',15,0.874016,0.141732,0.23,0.87,0.13
3498,'2018/11/05 19:09:13:403',15,0.874016,0.188976,0.23,0.87,0.13
3499,'2018/11/05 19:09:13:422',15,0.850394,0.212598,0.23,0.87,0.13
3500,'2018/11/05 19:09:13:442',15,0.818898,0.23622,0.23,0.87,0.13
3501,'2018/11/05 19:09:13:462',15,0.80315,0.23622,0.23,0.87,0.13
3502,'2018/11/05 19:09:13:482',15,0.779528,0.23622,0.23,0.87,0.13
3503,'2018/11/05 19:09:13:502',15,0.771654,0.220472,0.23,0.87,0.13
3504,'2018/11/05 19:09:13:522',15,0.771654,0.19685,0.23,0.87,0.13
3505,'2018/11/05 19:09:13:542',15,0.779528,0.165354,0.23,0.87,0.13
3506,'2018/11/05 19:09:13:562',15,0.818898,0.133858,0.23,0.87,0.13
3507,'2018/11/05 19:09:13:582',15,0.850394,0.11811,0.23,0.87,0.13
3508,'2018/11/05 19:09:13:602',15,0.897638,0.110236,0.23,0.87,0.13
3509,'2018/11/05 19:09:13:622',15,0.913386,0.110236,0.23,0.87,0.13
3510,'2018/11/05 19:09:13:642',15,0.944882,0.125984,0.23,0.87,0.13
3511,'2018/11/05 19:09:13:662',15,0.952756,0.133858,0.23,0.87,0.13
3512,'2018/11/05 19:09:13:682',15,0.952756,0.181102,0.23,0.87,0.13
3513,'2018/11/05 19:09:13:702',15,0.929134,0.228346,0.23,0.87,0.13
3514,'2018/11/05 19:09:13:722',15,0.866142,0.299213,0.23,0.87,0.13
3515,'2018/11/05 19:09:13:742',15,0.818898,0.338583,0.23,0.87,0.13
3516,'2018/11/05 19:09:13:762',15,0.748031,0.346457,0.23,0.87,0.13
3517,'2018/11/05 19:09:13:782',15,0.716535,0.346457,0.23,0.87,0.13
3518,'2018/11/05 19:09:13:802',15,0.669291,0.322835,0.23,0.87,0.13
3519,'2018/11/05 19:09:13:822',15,0.653543,0.299213,0.23,0.87,0.13
3520,'2018/11/05 19:09:13:842',15,0.637795,0.267717,0.23,0.87,0.13
3521,'2018/11/05 19:09:13:862',15,0.637795,0.251969,0.23,0.87,0.13
3522,'2018/11/05 19:09:13:883',15,0.637795,0.212598,0.23,0.87,0.13
3523,'2018/11/05 19:09:13:902',15,0.653543,0.19685,0.23,0.87,0.13
3524,'2018/11/05 19:09:13:922',15,0.685039,0.173228,0.23,0.87,0.13
3525,'2018/11/05 19:09:13:942',15,0.740157,0.15748,0.23,0.87,0.13
3526,'2018/11/05 19:09:13:962',15,0.771654,0.149606,0.23,0.87,0.13
3527,'2018/11/05 19:09:13:982',15,0.795276,0.149606,0.23,0.87,0.13
3528,'2018/11/05 19:09:14:002',15,0.818898,0.165354,0.23,0.87,0.13
3529,'2018/11/05 19:09:14:022',15,0.818898,0.204724,0.23,0.87,0.13
3530,'2018/11/05 19:09:14:042',15,0.818898,0.299213,0.23,0.87,0.13
3531,'2018/11/05 19:09:14:065',15,0.795276,0.370079,0.23,0.87,0.13
3532,'2018/11/05 19:09:14:082',15,0.787402,0.401575,0.23,0.87,0.13
3533,'2018/11/05 19:09:14:102',15,0.771654,0.409449,0.23,0.87,0.13
3534,'2018/11/05 19:09:14:126',15,0.755906,0.409449,0.23,0.87,0.13
3535,'2018/11/05 19:09:14:142',15,0.748031,0.409449,0.23,0.87,0.13
3536,'2018/11/05 19:09:14:162',15,0.724409,0.370079,0.23,0.87,0.13
3537,'2018/11/05 19:09:14:183',15,0.724409,0.338583,0.23,0.87,0.13
3538,'2018/11/05 19:09:14:202',15,0.716535,0.291339,0.23,0.87,0.13
3539,'2018/11/05 19:09:14:222',15,0.716535,0.267717,0.23,0.87,0.13
3540,'2018/11/05 19:09:14:244',15,0.716535,0.244094,0.23,0.87,0.13
3541,'2018/11/05 19:09:14:262',15,0.716535,0.244094,0.23,0.87,0.13
3542,'2018/11/05 19:09:14:282',15,0.716535,0.23622,0.23,0.87,0.13
3543,'2018/11/05 19:09:14:302',15,0.716535,0.23622,0.23,0.87,0.13
3544,'2018/11/05 19:09:14:324',15,0.716535,0.23622,0.23,0.87,0.13
3545,'2018/11/05 19:09:14:342',15,0.716535,0.23622,0.23,0.87,0.13
3546,'2018/11/05 19:09:14:362',15,0.716535,0.23622,0.23,0.87,0.13
3547,'2018/11/05 19:09:14:382',15,0.716535,0.23622,0.23,0.87,0.13
3548,'2018/11/05 19:09:14:402',15,0.716535,0.23622,0.23,0.87,0.13
3549,'2018/11/05 19:09:14:422',15,0.716535,0.23622,0.23,0.87,0.13
3550,'2018/11/05 19:09:14:442',15,0.716535,0.23622,0.23,0.87,0.13
3551,'2018/11/05 19:09:14:462',15,0.716535,0.23622,0.23,0.87,0.13
3552,'2018/11/05 19:09:14:482',15,0.716535,0.23622,0.23,0.87,0.13
3553,'2018/11/05 19:09:14:502',15,0.716535,0.23622,0.23,0.87,0.13
3554,'2018/11/05 19:09:14:522',15,0.716535,0.23622,0.23,0.87,0.13
3555,'2018/11/05 19:09:14:544',15,0.716535,0.23622,0.23,0.87,0.13
3556,'2018/11/05 19:09:14:562',15,0.716535,0.23622,0.23,0.87,0.13
3557,'2018/11/05 19:09:14:582',15,0.716535,0.23622,0.23,0.87,0.13
3558,'2018/11/05 19:09:14:602',15,0.716535,0.23622,0.23,0.87,0.13
3559,'2018/11/05 19:09:14:622',15,0.716535,0.23622,0.23,0.87,0.13
3560,'2018/11/05 19:09:14:642',15,0.716535,0.23622,0.23,0.87,0.13
3561,'2018/11/05 19:09:14:662',15,0.716535,0.23622,0.23,0.87,0.13
3562,'2018/11/05 19:09:14:682',15,0.716535,0.23622,0.23,0.87,0.13
3563,'2018/11/05 19:09:14:702',15,0.716535,0.23622,0.23,0.87,0.13
3564,'2018/11/05 19:09:14:722',15,0.716535,0.23622,0.23,0.87,0.13
3565,'2018/11/05 19:09:14:742',15,0.716535,0.23622,0.23,0.87,0.13
3566,'2018/11/05 19:09:14:762',15,0.716535,0.23622,0.23,0.87,0.13
3567,'2018/11/05 19:09:14:782',15,0.716535,0.23622,0.23,0.87,0.13
3568,'2018/11/05 19:09:14:802',15,0.716535,0.23622,0.23,0.87,0.13
3569,'2018/11/05 19:09:14:823',15,0.716535,0.23622,0.23,0.87,0.13
3570,'2018/11/05 19:09:14:842',15,0.716535,0.23622,0.23,0.87,0.13
3571,'2018/11/05 19:09:14:862',15,0.716535,0.23622,0.23,0.87,0.13
3572,'2018/11/05 19:09:14:882',15,0.716535,0.23622,0.23,0.87,0.13
3573,'2018/11/05 19:09:14:902',15,0.716535,0.23622,0.23,0.87,0.13
3574,'2018/11/05 19:09:14:922',15,0.716535,0.23622,0.23,0.87,0.13
3575,'2018/11/05 19:09:14:942',15,0.716535,0.23622,0.23,0.87,0.13
3576,'2018/11/05 19:09:14:962',15,0.716535,0.23622,0.23,0.87,0.13
3577,'2018/11/05 19:09:14:982',15,0.716535,0.23622,0.23,0.87,0.13
3578,'2018/11/05 19:09:15:002',15,0.716535,0.23622,0.23,0.87,0.13
3579,'2018/11/05 19:09:15:076',15,0.716535,0.23622,0.23,0.87,0.13
3580,'2018/11/05 19:09:15:095',15,0.716535,0.23622,0.23,0.87,0.13
3581,'2018/11/05 19:09:15:115',15,0.716535,0.23622,0.23,0.87,0.13
3582,'2018/11/05 19:09:19:992',16,0.716535,0.23622,0.57,0.18,0.54
3583,'2018/11/05 19:09:20:012',16,0.716535,0.23622,0.57,0.18,0.54
3584,'2018/11/05 19:09:20:032',16,0.716535,0.23622,0.57,0.18,0.54
3585,'2018/11/05 19:09:20:052',16,0.716535,0.23622,0.57,0.18,0.54
3586,'2018/11/05 19:09:20:072',16,0.716535,0.23622,0.57,0.18,0.54
3587,'2018/11/05 19:09:20:092',16,0.716535,0.23622,0.57,0.18,0.54
3588,'2018/11/05 19:09:20:112',16,0.716535,0.23622,0.57,0.18,0.54
3589,'2018/11/05 19:09:20:132',16,0.716535,0.23622,0.57,0.18,0.54
3590,'2018/11/05 19:09:20:152',16,0.716535,0.23622,0.57,0.18,0.54
3591,'2018/11/05 19:09:20:172',16,0.716535,0.23622,0.57,0.18,0.54
3592,'2018/11/05 19:09:20:192',16,0.716535,0.23622,0.57,0.18,0.54
3593,'2018/11/05 19:09:20:212',16,0.716535,0.23622,0.57,0.18,0.54
3594,'2018/11/05 19:09:20:232',16,0.716535,0.23622,0.57,0.18,0.54
3595,'2018/11/05 19:09:20:252',16,0.716535,0.23622,0.57,0.18,0.54
3596,'2018/11/05 19:09:20:272',16,0.716535,0.23622,0.57,0.18,0.54
3597,'2018/11/05 19:09:20:292',16,0.716535,0.23622,0.57,0.18,0.54
3598,'2018/11/05 19:09:20:312',16,0.716535,0.23622,0.57,0.18,0.54
3599,'2018/11/05 19:09:20:332',16,0.716535,0.23622,0.57,0.18,0.54
3600,'2018/11/05 19:09:20:352',16,0.716535,0.23622,0.57,0.18,0.54
3601,'2018/11/05 19:09:20:372',16,0.716535,0.23622,0.57,0.18,0.54
3602,'2018/11/05 19:09:20:392',16,0.716535,0.23622,0.57,0.18,0.54
3603,'2018/11/05 19:09:20:412',16,0.716535,0.23622,0.57,0.18,0.54
3604,'2018/11/05 19:09:20:432',16,0.716535,0.23622,0.57,0.18,0.54
3605,'2018/11/05 19:09:20:452',16,0.716535,0.23622,0.57,0.18,0.54
3606,'2018/11/05 19:09:20:472',16,0.716535,0.23622,0.57,0.18,0.54
3607,'2018/11/05 19:09:20:492',16,0.716535,0.23622,0.57,0.18,0.54
3608,'2018/11/05 19:09:20:512',16,0.716535,0.23622,0.57,0.18,0.54
3609,'2018/11/05 19:09:20:532',16,0.716535,0.23622,0.57,0.18,0.54
3610,'2018/11/05 19:09:20:552',16,0.716535,0.23622,0.57,0.18,0.54
3611,'2018/11/05 19:09:20:572',16,0.716535,0.23622,0.57,0.18,0.54
3612,'2018/11/05 19:09:20:592',16,0.716535,0.23622,0.57,0.18,0.54
3613,'2018/11/05 19:09:20:612',16,0.716535,0.23622,0.57,0.18,0.54
3614,'2018/11/05 19:09:20:632',16,0.716535,0.23622,0.57,0.18,0.54
3615,'2018/11/05 19:09:20:652',16,0.716535,0.23622,0.57,0.18,0.54
3616,'2018/11/05 19:09:20:672',16,0.716535,0.23622,0.57,0.18,0.54
